"TOA5","Station7_wx","CR1000","12862","CR1000.Std.14","CPU:SH_Site7_2_3.CR1","58738","TenMin"
"TIMESTAMP","RECORD","Day_of_Year","Hour","WS_ms_25ft","res_WS_25ft","WindDir_25ft","SD_WindDir_25ft","WS_ms_25ft_Max","AirTC_25ft_Max","AirTC_25ft_Min","AirTC_25ft_Avg","RH_25ft_Max","RH_25ft_Min","RH_25ft","SnowPillow_in_Avg","Batt_Volt_Avg","Batt_Volt_Max","Batt_Volt_Min","BP_mbar_Avg","SlrkW_Avg","SlrMJ_Tot","ETos","Rso","JUDD_AT_Avg","JUDD_Depth_Avg","PanelT_Avg","Temp_C_Avg(1)","Temp_C_Avg(2)","Temp_C_Avg(3)","SoilCond_tc_Avg(1)","SoilCond_tc_Avg(2)","SoilCond_tc_Avg(3)","wfv_Avg(1)","wfv_Avg(2)","wfv_Avg(3)","Precip_Tot","cum_ppt"
"TS","RN","","","meters/second","meters/second","Deg","Deg","meters/second","Deg C","Deg C","Deg C","%","%","%","H2O inches","Volts","Volts","Volts","mbar","kW/m","MJ/m","Deg C","Deg C","Deg C","cm","","Deg C","Deg C","Deg C","S/m","S/m","S/m","pct by vol","pct by vol","pct by vol","0.01 inches","0.01 inches"
"","","Smp","Smp","WVc","WVc","WVc","WVc","Max","Max","Min","Avg","Max","Min","Smp","Avg","Avg","Max","Min","Avg","Avg","Tot","ETsz","RSo","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Tot","Smp"
"2013-04-24 05:30:00",92415,114,530,0.263,0.242,138.3,23.05,0.366,1.809,1.503,1.634,27.19,24.57,24.94,0.9808113,13.02,13.29,12.79,823,"NAN","NAN","NAN",0.159,1.477,143.2,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-04-24 05:40:00",92416,114,540,0.259,0.23,143.3,26.9,0.356,1.945,1.774,1.859,25.39,23.75,25.04,0.9835472,13.57,13.79,13.31,823,"NAN","NAN","NAN",0.251,1.68,143.2,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-04-24 05:50:00",92417,114,550,0.257,0.244,151.1,17.71,0.359,2.386,1.876,2.198,25.35,24.33,24.94,0.9773914,14.1,14.24,13.82,823,"NAN","NAN","NAN",0.365,2.033,143.2,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-04-24 06:00:00",92418,114,600,0.248,0.229,147.3,22.22,0.35,2.556,2.352,2.469,26.1,24.7,25.21,0.9806828,14.15,14.22,14.12,823,"NAN","NAN","NAN",0.492,2.551,143.2,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-04-24 06:10:00",92419,114,610,0.261,0.239,141.5,23.26,0.477,2.624,2.453,2.511,25.79,24.63,25.76,0.9864284,14.67,14.93,14.25,823,"NAN","NAN","NAN",0.619,2.708,143.2,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-04-24 06:20:00",92420,114,620,0.298,0.272,140.4,23.81,0.441,2.692,2.453,2.578,25.96,24.57,25.25,0.9812473,14.89,14.9,14.87,823,"NAN","NAN","NAN",0.745,2.83,143.2,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-04-24 06:30:00",92421,114,630,0.267,0.252,141.6,18.86,0.385,2.962,2.555,2.756,25.89,23.75,25.04,0.9664982,14.89,14.91,14.86,823,"NAN","NAN","NAN",0.872,3.192,143.2,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-04-24 06:40:00",92422,114,640,0.3,0.285,142.2,18.56,0.454,3.198,2.962,3.112,25.42,23.4,23.81,0.9584247,14.89,14.91,14.86,823,"NAN","NAN","NAN",0.997,3.593,143.2,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-04-24 06:50:00",92423,114,650,0.329,0.291,152,27.37,0.536,3.701,3.093,3.397,24.93,23.44,23.98,0.9584116,14.88,14.92,14.86,823,"NAN","NAN","NAN",1.122,4.018,143.2,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-04-24 07:00:00",92424,114,700,0.356,0.323,151.4,24.48,0.48,3.802,3.564,3.675,24.35,22.48,23.43,0.9489354,14.88,14.91,14.85,823,"NAN","NAN","NAN",1.246,4.376,143.2,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-04-24 07:10:00",92425,114,710,0.279,0.252,146.6,25.36,0.438,4.278,3.836,4.103,25.34,22.99,24.08,0.9313456,14.86,14.9,14.85,823,"NAN","NAN","NAN",1.368,4.901,143.2,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-04-24 07:20:00",92426,114,720,0.395,0.373,141.5,19.15,0.532,4.448,4.174,4.265,24.8,21.02,23.02,0.9234438,14.85,14.89,14.84,823,"NAN","NAN","NAN",1.489,5.003,143.2,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-04-24 07:30:00",92427,114,730,0.434,0.411,140.7,18.77,0.63,4.54,4.102,4.308,24.76,22.75,24.21,0.9096743,14.86,14.93,14.83,823,"NAN","NAN","NAN",1.608,4.971,143.2,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-04-24 07:40:00",92428,114,740,0.411,0.371,149.6,25.1,0.598,4.911,4.537,4.701,25.37,22.1,23.9,0.8946136,14.84,14.93,14.82,823,"NAN","NAN","NAN",1.725,5.417,143.2,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-04-24 07:50:00",92429,114,750,0.332,0.303,159.7,23.9,0.519,5.723,4.843,5.316,24.92,22.37,23.25,0.8768418,14.81,14.83,14.79,823,"NAN","NAN","NAN",1.839,6.091,143.2,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-04-24 08:00:00",92430,114,800,0.337,0.306,168.9,24.49,0.568,6.702,5.755,6.245,24.47,19.47,19.88,0.8495005,14.79,14.86,14.76,823,"NAN","NAN","NAN",1.951,7.079,143.2,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-04-24 08:10:00",92431,114,810,0.364,0.313,160.9,30.43,0.536,6.359,5.815,6.075,22.84,20.36,21.68,0.8283116,14.75,14.82,14.73,823,"NAN","NAN","NAN",2.061,7.149,143.2,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-04-24 08:20:00",92432,114,820,0.36,0.314,161.7,29.15,0.513,6.834,6.325,6.638,23.42,20.08,20.35,0.7983276,14.72,14.77,14.7,823,"NAN","NAN","NAN",2.167,7.927,143.2,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-04-24 08:30:00",92433,114,830,0.405,0.367,161,24.63,0.679,6.961,6.311,6.685,23.41,19.09,20.93,0.7763736,14.69,14.72,14.67,823,"NAN","NAN","NAN",2.271,7.711,143.2,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-04-24 08:40:00",92434,114,840,0.507,0.438,150.6,29.96,0.715,6.378,6.037,6.224,22.46,20.08,20.69,0.7565399,14.66,14.76,14.65,823,"NAN","NAN","NAN",2.371,7.213,143.2,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-04-24 08:50:00",92435,114,850,0.511,0.449,147.1,28.34,0.784,6.604,6.171,6.377,22.22,20.11,20.31,0.7394888,14.65,14.74,14.63,823,"NAN","NAN","NAN",2.467,7.612,143.2,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-04-24 09:00:00",92436,114,900,0.445,0.415,152,21.06,0.66,6.976,6.365,6.7,23.95,20.14,20.85,0.7226548,14.64,14.72,14.62,823,"NAN","NAN","NAN",2.56,7.928,143.2,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-04-24 09:10:00",92437,114,910,0.484,0.438,154.9,25.05,0.748,7.212,6.804,6.975,22.21,20.07,20.82,0.7056375,14.62,14.7,14.61,823,"NAN","NAN","NAN",2.649,8.14,143.2,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-04-24 09:20:00",92438,114,920,0.462,0.384,144.2,33.22,0.624,7.415,6.837,7.048,22.07,20.14,21.73,0.6878878,14.61,14.69,14.6,823,"NAN","NAN","NAN",2.734,8.2,143.2,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-04-24 09:30:00",92439,114,930,0.506,0.462,156.7,23.93,0.8,7.619,7.177,7.429,22.48,19.97,21.33,0.6648332,14.6,14.68,14.59,823,"NAN","NAN","NAN",2.815,8.74,143.2,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-04-24 09:40:00",92440,114,940,0.449,0.405,158.8,25.43,0.66,8.44,7.551,7.983,22.62,17.55,18.54,0.6617807,14.6,14.68,14.57,823,"NAN","NAN","NAN",2.891,9.6,143.2,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-04-24 09:50:00",92441,114,950,0.537,0.487,166.2,24.7,0.699,8.88,8.3,8.58,20.85,16.19,17.65,0.6390244,14.57,14.63,14.56,823,"NAN","NAN","NAN",2.963,10.32,143.2,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-04-24 10:00:00",92442,114,1000,0.449,0.411,172.8,23.59,0.637,9.22,8.47,8.66,19.35,16.02,16.87,0.6144762,14.57,14.65,14.55,823,"NAN","NAN","NAN",3.031,10.53,143.2,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-04-24 10:10:00",92443,114,1010,0.498,0.461,158.1,21.85,0.722,9.42,8.5,9.01,18.67,16.16,16.6,0.6010917,14.55,14.57,14.54,823,"NAN","NAN","NAN",3.093,10.73,143.2,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-04-24 10:20:00",92444,114,1020,0.45,0.394,188.3,28.66,0.63,9.73,8.47,9.16,19.52,15.78,18.27,0.5893337,14.54,14.61,14.53,823,"NAN","NAN","NAN",3.151,11.42,143.2,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-04-24 10:30:00",92445,114,1030,0.433,0.377,161.3,29.02,0.644,9.59,9.05,9.22,19.69,15.34,17.52,0.5690631,14.53,14.59,14.52,823,"NAN","NAN","NAN",3.204,11.05,143.2,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-04-24 10:40:00",92446,114,1040,0.496,0.437,160.7,27.87,0.644,9.86,9.48,9.64,19.76,17.07,17.07,0.5610566,14.52,14.58,14.51,823,"NAN","NAN","NAN",3.251,11.62,143.2,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-04-24 10:50:00",92447,114,1050,0.501,0.43,160.1,30.49,0.683,10.06,9.35,9.68,20.54,17,17.92,0.5369632,14.51,14.52,14.51,823,"NAN","NAN","NAN",3.294,11.47,143.2,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-04-24 11:00:00",92448,114,1100,0.506,0.476,152,19.62,0.784,10.02,9.55,9.74,19.59,16.05,16.9,0.5421981,14.52,14.6,14.5,823,"NAN","NAN","NAN",3.331,11.56,143.2,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-04-24 11:10:00",92449,114,1110,0.55,0.499,155.5,24.79,0.738,9.64,9.03,9.31,20.44,16.8,20.44,0.5243794,14.52,14.6,14.51,823,"NAN","NAN","NAN",3.363,11.05,143.2,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-04-24 11:20:00",92450,114,1120,0.523,0.448,152.8,30.76,0.797,10.15,9.58,9.86,19.86,17.41,18.53,0.5161678,14.52,14.58,14.51,823,"NAN","NAN","NAN",3.389,11.76,143.2,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-04-24 11:30:00",92451,114,1130,0.489,0.43,157.1,28.1,0.706,10.05,9.75,9.87,19.89,16.49,19.42,0.4997723,14.52,14.57,14.51,823,"NAN","NAN","NAN",3.41,11.51,143.2,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-04-24 11:40:00",92452,114,1140,0.397,0.37,161.4,21.02,0.663,10.83,10.02,10.54,19.99,15.91,18.23,0.4908926,14.53,14.6,14.51,823,"NAN","NAN","NAN",3.426,12.93,143.2,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-04-24 11:50:00",92453,114,1150,0.502,0.456,153.6,24.34,0.715,10.87,9.61,10.15,19.62,15.4,19.52,0.477232,14.53,14.6,14.51,823,"NAN","NAN","NAN",3.436,12.11,143.2,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-04-24 12:00:00",92454,114,1200,0.437,0.412,173.7,19.51,0.65,10.43,10.05,10.24,18.97,15.27,18.5,0.4649374,14.52,14.58,14.51,823,"NAN","NAN","NAN",3.44,12.49,143.2,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-04-24 12:10:00",92455,114,1210,0.402,0.359,165.6,26.54,0.539,11.24,10.36,10.84,19.14,15.95,16.97,0.4567415,14.51,14.52,14.51,823,"NAN","NAN","NAN",3.439,13.04,143.2,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-04-24 12:20:00",92456,114,1220,0.492,0.445,173.7,25.18,0.826,10.87,10.46,10.67,19.62,15.1,17.61,0.4492288,14.51,14.57,14.5,823,"NAN","NAN","NAN",3.433,12.71,143.2,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-04-24 12:30:00",92457,114,1230,0.456,0.419,162,23.04,0.689,11.14,10.46,10.79,19.35,15.03,18.33,0.4451305,14.5,14.51,14.5,823,"NAN","NAN","NAN",3.421,12.94,143.2,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-04-24 12:40:00",92458,114,1240,0.469,0.435,171.6,21.74,0.732,11.07,10.35,10.57,18.87,14.96,18.39,0.417126,14.5,14.56,14.49,823,"NAN","NAN","NAN",3.403,12.66,143.2,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-04-24 12:50:00",92459,114,1250,0.465,0.396,161,31.31,0.771,10.96,10.51,10.72,18.97,16.28,18.97,0.4164414,14.5,14.56,14.49,823,"NAN","NAN","NAN",3.38,12.77,143.2,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-04-24 13:00:00",92460,114,1300,0.417,0.362,155.3,29.25,0.715,11.57,11.02,11.22,19.38,14.41,17.57,0.4061971,14.48,14.5,14.48,823,"NAN","NAN","NAN",3.352,13.2,143.2,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-04-24 13:10:00",92461,114,1310,0.382,0.332,169.3,29.37,0.751,11.53,11.05,11.33,19.1,14.48,17.44,0.4000503,14.48,14.53,14.47,822,"NAN","NAN","NAN",3.318,13.69,143.2,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-04-24 13:20:00",92462,114,1320,0.488,0.441,155,24.99,0.738,11.23,10.72,10.96,16.79,14.58,16.01,0.3932199,14.47,14.52,14.46,822,"NAN","NAN","NAN",3.279,13,143.1,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-04-24 13:30:00",92463,114,1330,0.49,0.463,149,19.29,0.722,11.43,10.82,11.11,17.81,14,14.72,0.3850239,14.46,14.5,14.45,822,"NAN","NAN","NAN",3.235,13.23,143.2,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-04-24 13:40:00",92464,114,1340,0.378,0.313,173.8,33.66,0.493,11.53,10.88,11.23,18.66,14.34,14.89,0.3918541,14.46,14.49,14.44,822,"NAN","NAN","NAN",3.185,13.53,143.2,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-04-24 13:50:00",92465,114,1350,0.358,0.287,176.2,36.03,0.601,12.28,11.46,11.86,15.74,13.46,14.58,0.3829748,14.44,14.48,14.43,822,"NAN","NAN","NAN",3.131,14.21,143.1,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-04-24 14:00:00",92466,114,1400,0.421,0.376,152,26.43,0.715,11.6,11.36,11.42,16.69,14.38,15.33,0.3761441,14.43,14.46,14.42,822,"NAN","NAN","NAN",3.071,13.58,143.1,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-04-24 14:10:00",92467,114,1410,0.521,0.492,146.9,19.19,0.83,11.43,10.88,11.04,17.71,14.62,15.67,0.3713627,14.42,14.45,14.41,822,"NAN","NAN","NAN",3.007,13.21,143.1,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-04-24 14:20:00",92468,114,1420,0.4,0.346,144.4,29.74,0.748,11.94,11.22,11.51,17.2,14.58,15.02,0.3597509,14.42,14.45,14.41,822,"NAN","NAN","NAN",2.938,13.71,143.2,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-04-24 14:30:00",92469,114,1430,0.48,0.407,142.8,31.63,0.774,11.77,11.02,11.3,16.35,14.17,15.09,0.3508715,14.42,14.44,14.41,822,"NAN","NAN","NAN",2.864,13.27,143.2,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-04-24 14:40:00",92470,114,1440,0.408,0.356,162.4,28.88,0.706,12.21,11.09,11.7,16.83,14.58,14.75,0.3590678,14.42,14.44,14.41,822,"NAN","NAN","NAN",2.786,13.94,143.2,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-04-24 14:50:00",92471,114,1450,0.47,0.412,140.5,28.36,0.634,12.07,11.09,11.53,16.62,14.04,14.82,0.3542865,14.41,14.43,14.41,822,"NAN","NAN","NAN",2.704,13.44,143.2,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-04-24 15:00:00",92472,114,1500,0.461,0.426,146.8,22.47,0.709,11.39,10.95,11.18,16.11,14.28,14.65,0.3454069,14.42,14.44,14.41,822,"NAN","NAN","NAN",2.617,12.94,143.2,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-04-24 15:10:00",92473,114,1510,0.402,0.34,153.6,31.8,0.771,11.94,11.22,11.56,16.18,14.07,15.13,0.3481392,14.42,14.44,14.41,822,"NAN","NAN","NAN",2.527,13.31,143.2,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-04-24 15:20:00",92474,114,1520,0.43,0.391,149.3,24.32,0.768,11.94,11.26,11.59,15.98,13.9,13.9,0.3399425,14.42,14.44,14.41,822,"NAN","NAN","NAN",2.433,13.48,143.2,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-04-24 15:30:00",92475,114,1530,0.521,0.489,153.9,20.27,0.83,11.22,10.92,11.06,14.89,13.77,13.77,0.3399428,14.42,14.43,14.41,822,"NAN","NAN","NAN",2.335,12.84,143.2,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-04-24 15:40:00",92476,114,1540,0.4,0.361,153.1,25.46,0.657,11.56,10.92,11.31,15.02,13.8,14.72,0.3454067,14.42,14.44,14.41,822,"NAN","NAN","NAN",2.233,13.14,143.2,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-04-24 15:50:00",92477,114,1550,0.504,0.464,145.2,22.75,0.813,11.7,10.88,11.28,15.23,13.9,14.38,0.3618002,14.43,14.45,14.42,822,"NAN","NAN","NAN",2.129,12.61,143.2,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-04-24 16:00:00",92478,114,1600,0.408,0.359,149.8,28.12,0.738,11.26,10.78,11,15.13,13.77,14.04,0.3631664,14.43,14.46,14.43,822,"NAN","NAN","NAN",2.021,12.46,143.2,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-04-24 16:10:00",92479,114,1610,0.442,0.413,147.6,20.88,0.614,11.22,10.78,10.96,14.34,13.39,13.73,0.359751,14.44,14.46,14.43,822,"NAN","NAN","NAN",1.911,12.34,143.2,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-04-24 16:20:00",92480,114,1620,0.385,0.347,141.9,25.44,0.624,11.05,10.78,10.93,14.92,13.7,14.65,0.3624831,14.44,14.46,14.44,822,"NAN","NAN","NAN",1.798,12.34,143.2,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-04-24 16:30:00",92481,114,1630,0.332,0.292,156.9,27.82,0.559,11.16,10.85,11.02,15.23,13.29,15.23,0.3693141,14.45,14.47,14.44,822,"NAN","NAN","NAN",1.682,12.35,143.2,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-04-24 16:40:00",92482,114,1640,0.354,0.317,158.6,26.2,0.552,11.12,10.82,10.94,14.82,13.36,14.38,0.3795597,14.46,14.48,14.45,822,"NAN","NAN","NAN",1.565,12.2,143.2,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-04-24 16:50:00",92483,114,1650,0.34,0.316,149.2,21.71,0.467,10.99,10.61,10.75,14.89,13.73,13.97,0.3809257,14.46,14.48,14.45,822,"NAN","NAN","NAN",1.445,11.79,143.2,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-04-24 17:00:00",92484,114,1700,0.365,0.304,161.7,33.26,0.546,10.71,10.41,10.57,14.41,13.46,13.9,0.393903,14.47,14.49,14.46,822,"NAN","NAN","NAN",1.324,11.54,143.2,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-04-24 17:10:00",92485,114,1710,0.321,0.294,159.7,23.57,0.5,10.51,10.38,10.43,15.13,13.83,14.34,0.3898048,14.48,14.49,14.47,822,"NAN","NAN","NAN",1.201,11.35,143.2,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-04-24 17:20:00",92486,114,1720,0.369,0.335,146.9,24.45,0.529,10.38,10.08,10.22,14.38,12.75,13.94,0.3986842,14.5,14.52,14.49,822,"NAN","NAN","NAN",1.077,10.99,143.2,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-04-24 17:30:00",92487,114,1730,0.349,0.32,149.9,23.24,0.601,10.14,9.67,9.95,14.96,13.7,14.86,0.4198576,14.51,14.53,14.5,822,"NAN","NAN","NAN",0.952,10.49,143.2,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-04-24 17:40:00",92488,114,1740,0.35,0.333,136.8,17.86,0.546,9.71,9.37,9.46,15.47,14.18,14.76,0.4280531,14.53,14.54,14.52,822,"NAN","NAN","NAN",0.826,10.24,143.2,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-04-24 17:50:00",92489,114,1750,0.342,0.314,157.3,22.87,0.601,9.57,9.23,9.4,14.72,13.63,14.38,0.4482831,14.54,14.55,14.54,822,"NAN","NAN","NAN",0.699,10.25,143.2,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-04-24 18:00:00",92490,114,1800,0.266,0.234,152,27.84,0.461,9.34,8.8,9.03,15.88,14.49,14.62,0.4696083,14.56,14.58,14.55,822,"NAN","NAN","NAN",0.572,9.93,143.2,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-04-24 18:10:00",92491,114,1810,0.346,0.33,146.7,17.53,0.467,9.01,8.7,8.88,14.79,13.77,14.76,0.4945612,14.58,14.59,14.57,822,"NAN","NAN","NAN",0.446,9.65,143.2,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-04-24 18:20:00",92492,114,1820,0.355,0.318,149.7,26.12,0.532,8.67,8.57,8.61,14.42,13.77,14.42,0.5024093,14.6,14.61,14.59,822,"NAN","NAN","NAN",0.321,9.11,143.2,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-04-24 18:30:00",92493,114,1830,0.307,0.285,155.7,21.47,0.526,8.54,8.3,8.44,14.8,14.15,14.66,0.5323499,14.61,14.62,14.49,822,"NAN","NAN","NAN",0.215,8.66,143.2,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-04-24 18:40:00",92494,114,1840,0.33,0.31,146.9,20.21,0.487,8.37,8.07,8.22,15.14,14.35,14.66,0.5429241,13.45,14.36,13.17,822,"NAN","NAN","NAN",0.13,8.42,143.2,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-04-24 18:50:00",92495,114,1850,0.254,0.236,140.4,21.39,0.379,8.17,7.871,8.01,15.55,14.66,15.17,0.5518929,13.13,13.16,13.1,822,"NAN","NAN","NAN",0.067,8.16,143.2,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-04-24 19:00:00",92496,114,1900,0.204,0.193,141.1,18.84,0.304,7.906,7.465,7.718,17.52,14.9,17.52,0.5745899,13.08,13.09,13.06,822,"NAN","NAN","NAN",0.024,7.338,143.2,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-04-24 19:10:00",92497,114,1910,0.169,0.163,134.7,15.19,0.297,7.603,7.295,7.457,18.75,16.84,17.59,0.5846156,13.06,13.07,13.06,822,"NAN","NAN","NAN",0.003,6.677,143.2,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-04-24 19:20:00",92498,114,1920,0.18,0.165,130.6,23.3,0.287,7.645,7.375,7.516,18.41,16.3,17.15,0.6066635,13.06,13.07,13.06,822,"NAN","NAN","NAN",0,6.753,143.2,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-04-24 19:30:00",92499,114,1930,0.145,0.14,138.1,15.23,0.278,7.445,7.174,7.374,17.26,16.37,16.75,0.6341066,13.06,13.06,13.05,822,"NAN","NAN","NAN",0,6.369,143.2,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-04-24 19:40:00",92500,114,1940,0.099,0.092,138.7,20.04,0.229,7.311,7.175,7.256,16.71,15.25,15.79,0.6449235,13.05,13.05,13.04,822,"NAN","NAN","NAN",0,6.472,143.2,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-04-24 19:50:00",92501,114,1950,0.099,0.094,131.8,17.98,0.258,7.345,7.141,7.26,16.61,15.01,16.41,0.6573769,13.04,13.04,13.03,822,"NAN","NAN","NAN",0,6.444,143.2,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-04-24 20:00:00",92502,114,2000,0.1,0.097,134.9,12.63,0.206,7.107,6.937,7.034,16.75,15.04,15.04,0.6710844,13.03,13.04,13.03,822,"NAN","NAN","NAN",0,6.081,143.2,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
