"Plot Title: SGH 137"
"#","Date Time, GMT-07:00","Temp, °F (LGR S/N: 10769296, SEN S/N: 10769296, LBL: sgh 137 temp)","RH, % (LGR S/N: 10769296, SEN S/N: 10769296, LBL: sgh 137 rh)","Good Battery (LGR S/N: 10769296)","Coupler Detached (LGR S/N: 10769296)","Bad Battery (LGR S/N: 10769296)","Coupler Attached (LGR S/N: 10769296)","Stopped (LGR S/N: 10769296)","End Of File (LGR S/N: 10769296)"
437,04/07/17 04:10:00 PM,33.386,95.267,,,,,,
438,04/07/17 04:20:00 PM,33.386,91.749,,,,,,
439,04/07/17 04:30:00 PM,33.237,92.318,,,,,,
440,04/07/17 04:40:00 PM,33.138,91.910,,,,,,
441,04/07/17 04:50:00 PM,33.039,93.733,,,,,,
442,04/07/17 05:00:00 PM,32.940,94.618,,,,,,
443,04/07/17 05:10:00 PM,32.940,95.054,,,,,,
444,04/07/17 05:20:00 PM,32.990,94.431,,,,,,
445,04/07/17 05:30:00 PM,33.089,94.203,,,,,,
446,04/07/17 05:40:00 PM,33.188,94.874,,,,,,
447,04/07/17 05:50:00 PM,33.336,93.753,,,,,,
448,04/07/17 06:00:00 PM,33.386,93.149,,,,,,
449,04/07/17 06:10:00 PM,33.386,94.004,,,,,,
450,04/07/17 06:20:00 PM,33.237,94.274,,,,,,
451,04/07/17 06:30:00 PM,32.990,95.303,,,,,,
452,04/07/17 06:40:00 PM,32.940,94.909,,,,,,
453,04/07/17 06:50:00 PM,32.940,94.763,,,,,,
454,04/07/17 07:00:00 PM,32.990,93.603,,,,,,
455,04/07/17 07:10:00 PM,32.891,93.637,,,,,,
456,04/07/17 07:20:00 PM,32.940,90.249,,,,,,
457,04/07/17 07:30:00 PM,32.691,92.777,,,,,,
458,04/07/17 07:40:00 PM,32.592,91.115,,,,,,
459,04/07/17 07:50:00 PM,32.542,89.247,,,,,,
460,04/07/17 08:00:00 PM,32.491,91.125,,,,,,
461,04/07/17 08:10:00 PM,32.491,90.977,,,,,,
462,04/07/17 08:20:00 PM,32.491,91.125,,,,,,
463,04/07/17 08:30:00 PM,32.491,91.864,,,,,,
464,04/07/17 08:40:00 PM,32.491,92.723,,,,,,
465,04/07/17 08:50:00 PM,32.392,92.733,,,,,,
466,04/07/17 09:00:00 PM,32.392,91.751,,,,,,
467,04/07/17 09:10:00 PM,32.293,93.889,,,,,,
468,04/07/17 09:20:00 PM,32.092,95.311,,,,,,
469,04/07/17 09:30:00 PM,32.043,96.193,,,,,,
470,04/07/17 09:40:00 PM,31.993,96.665,,,,,,
471,04/07/17 09:50:00 PM,31.993,97.119,,,,,,
472,04/07/17 10:00:00 PM,31.993,97.548,,,,,,
473,04/07/17 10:10:00 PM,31.993,97.595,,,,,,
474,04/07/17 10:20:00 PM,31.993,97.405,,,,,,
475,04/07/17 10:30:00 PM,31.993,97.667,,,,,,
476,04/07/17 10:40:00 PM,31.993,97.952,,,,,,
477,04/07/17 10:50:00 PM,31.993,97.833,,,,,,
478,04/07/17 11:00:00 PM,31.993,98.071,,,,,,
479,04/07/17 11:10:00 PM,31.993,98.213,,,,,,
480,04/07/17 11:20:00 PM,31.993,98.213,,,,,,
481,04/07/17 11:30:00 PM,31.993,97.643,,,,,,
482,04/07/17 11:40:00 PM,31.993,97.119,,,,,,
483,04/07/17 11:50:00 PM,31.993,97.453,,,,,,
484,04/08/17 12:00:00 AM,31.942,97.730,,,,,,
485,04/08/17 12:10:00 AM,31.942,97.302,,,,,,
486,04/08/17 12:20:00 AM,31.993,97.405,,,,,,
487,04/08/17 12:30:00 AM,31.993,97.714,,,,,,
488,04/08/17 12:40:00 AM,31.993,97.952,,,,,,
489,04/08/17 12:50:00 AM,31.993,97.881,,,,,,
490,04/08/17 01:00:00 AM,32.043,98.055,,,,,,
491,04/08/17 01:10:00 AM,32.043,98.221,,,,,,
492,04/08/17 01:20:00 AM,31.892,97.151,,,,,,
493,04/08/17 01:30:00 AM,31.692,96.929,,,,,,
494,04/08/17 01:40:00 AM,31.692,97.119,,,,,,
495,04/08/17 01:50:00 AM,31.491,96.467,,,,,,
496,04/08/17 02:00:00 AM,31.289,95.957,,,,,,
497,04/08/17 02:10:00 AM,31.188,95.269,,,,,,
498,04/08/17 02:20:00 AM,30.987,95.670,,,,,,
499,04/08/17 02:30:00 AM,30.783,95.951,,,,,,
500,04/08/17 02:40:00 AM,30.783,96.381,,,,,,
501,04/08/17 02:50:00 AM,30.834,96.413,,,,,,
502,04/08/17 03:00:00 AM,30.682,95.959,,,,,,
503,04/08/17 03:10:00 AM,30.733,96.540,,,,,,
504,04/08/17 03:20:00 AM,30.733,96.062,,,,,,
505,04/08/17 03:30:00 AM,30.682,96.294,,,,,,
506,04/08/17 03:40:00 AM,30.682,95.935,,,,,,
507,04/08/17 03:50:00 AM,30.632,95.879,,,,,,
508,04/08/17 04:00:00 AM,30.479,94.775,,,,,,
509,04/08/17 04:10:00 AM,29.867,93.403,,,,,,
510,04/08/17 04:20:00 AM,29.559,94.851,,,,,,
511,04/08/17 04:30:00 AM,29.304,93.874,,,,,,
512,04/08/17 04:40:00 AM,28.942,92.561,,,,,,
513,04/08/17 04:50:00 AM,28.787,93.916,,,,,,
514,04/08/17 05:00:00 AM,28.632,91.249,,,,,,
515,04/08/17 05:10:00 AM,28.216,91.530,,,,,,
516,04/08/17 05:20:00 AM,28.112,92.946,,,,,,
517,04/08/17 05:30:00 AM,28.216,93.420,,,,,,
518,04/08/17 05:40:00 AM,28.164,92.009,,,,,,
519,04/08/17 05:50:00 AM,27.955,89.582,,,,,,
520,04/08/17 06:00:00 AM,27.590,86.806,,,,,,
521,04/08/17 06:10:00 AM,27.275,86.413,,,,,,
522,04/08/17 06:20:00 AM,26.960,86.769,,,,,,
523,04/08/17 06:30:00 AM,26.377,89.085,,,,,,
524,04/08/17 06:40:00 AM,25.686,90.598,,,,,,
525,04/08/17 06:50:00 AM,25.686,91.181,,,,,,
526,04/08/17 07:00:00 AM,25.792,91.027,,,,,,
527,04/08/17 07:10:00 AM,25.578,91.480,,,,,,
528,04/08/17 07:20:00 AM,25.686,89.745,,,,,,
529,04/08/17 07:30:00 AM,26.006,90.572,,,,,,
530,04/08/17 07:40:00 AM,26.006,89.596,,,,,,
531,04/08/17 07:50:00 AM,26.112,86.850,,,,,,
532,04/08/17 08:00:00 AM,26.006,91.398,,,,,,
533,04/08/17 08:10:00 AM,26.112,89.758,,,,,,
534,04/08/17 08:20:00 AM,26.271,88.431,,,,,,
535,04/08/17 08:30:00 AM,26.483,90.008,,,,,,
536,04/08/17 08:40:00 AM,26.854,89.473,,,,,,
537,04/08/17 08:50:00 AM,27.171,85.348,,,,,,
538,04/08/17 09:00:00 AM,27.694,86.970,,,,,,
539,04/08/17 09:10:00 AM,28.112,85.928,,,,,,
540,04/08/17 09:20:00 AM,28.839,83.704,,,,,,
541,04/08/17 09:30:00 AM,29.406,80.033,,,,,,
542,04/08/17 09:40:00 AM,30.072,85.491,,,,,,
543,04/08/17 09:50:00 AM,30.682,83.107,,,,,,
544,04/08/17 10:00:00 AM,30.429,81.919,,,,,,
545,04/08/17 10:10:00 AM,30.479,80.428,,,,,,
546,04/08/17 10:20:00 AM,31.138,82.961,,,,,,
547,04/08/17 10:30:00 AM,31.743,78.710,,,,,,
548,04/08/17 10:40:00 AM,31.842,77.646,,,,,,
549,04/08/17 10:50:00 AM,31.591,78.561,,,,,,
550,04/08/17 11:00:00 AM,31.188,81.346,,,,,,
551,04/08/17 11:10:00 AM,32.243,81.999,,,,,,
552,04/08/17 11:20:00 AM,31.892,78.755,,,,,,
553,04/08/17 11:30:00 AM,31.289,81.204,,,,,,
554,04/08/17 11:40:00 AM,30.987,73.481,,,,,,
555,04/08/17 11:50:00 AM,31.491,75.434,,,,,,
556,04/08/17 12:00:00 PM,31.993,78.872,,,,,,
557,04/08/17 12:10:00 PM,31.942,74.875,,,,,,
558,04/08/17 12:20:00 PM,32.092,76.832,,,,,,
559,04/08/17 12:30:00 PM,32.542,76.064,,,,,,
560,04/08/17 12:40:00 PM,31.791,78.559,,,,,,
561,04/08/17 12:50:00 PM,31.743,79.651,,,,,,
562,04/08/17 01:00:00 PM,31.541,80.796,,,,,,
563,04/08/17 01:10:00 PM,31.491,80.790,,,,,,
564,04/08/17 01:20:00 PM,31.390,81.010,,,,,,
565,04/08/17 01:30:00 PM,31.892,81.359,,,,,,
566,04/08/17 01:40:00 PM,32.043,81.042,,,,,,
567,04/08/17 01:50:00 PM,31.791,77.561,,,,,,
568,04/08/17 02:00:00 PM,31.791,83.995,,,,,,
569,04/08/17 02:10:00 PM,31.942,78.788,,,,,,
570,04/08/17 02:20:00 PM,32.293,76.988,,,,,,
571,04/08/17 02:30:00 PM,32.542,80.273,,,,,,
572,04/08/17 02:40:00 PM,32.691,76.002,,,,,,
573,04/08/17 02:50:00 PM,32.790,77.366,,,,,,
574,04/08/17 03:00:00 PM,32.592,74.577,,,,,,
575,04/08/17 03:10:00 PM,32.891,78.248,,,,,,
576,04/08/17 03:20:00 PM,33.089,74.421,,,,,,
577,04/08/17 03:30:00 PM,33.188,74.272,,,,,,
578,04/08/17 03:40:00 PM,33.386,78.282,,,,,,
579,04/08/17 03:50:00 PM,33.237,76.359,,,,,,
580,04/08/17 04:00:00 PM,33.287,76.976,,,,,,
581,04/08/17 04:10:00 PM,33.188,78.021,,,,,,
582,04/08/17 04:20:00 PM,32.990,74.811,,,,,,
583,04/08/17 04:30:00 PM,32.742,77.201,,,,,,
584,04/08/17 04:40:00 PM,32.990,78.207,,,,,,
585,04/08/17 04:50:00 PM,32.990,79.389,,,,,,
586,04/08/17 05:00:00 PM,32.592,76.865,,,,,,
587,04/08/17 05:10:00 PM,32.491,77.593,,,,,,
588,04/08/17 05:20:00 PM,32.392,78.371,,,,,,
589,04/08/17 05:30:00 PM,32.092,78.150,,,,,,
590,04/08/17 05:40:00 PM,31.692,79.436,,,,,,
591,04/08/17 05:50:00 PM,31.339,80.563,,,,,,
592,04/08/17 06:00:00 PM,31.138,83.704,,,,,,
593,04/08/17 06:10:00 PM,30.682,78.501,,,,,,
594,04/08/17 06:20:00 PM,29.970,80.854,,,,,,
595,04/08/17 06:30:00 PM,29.354,81.831,,,,,,
596,04/08/17 06:40:00 PM,28.942,85.237,,,,,,
597,04/08/17 06:50:00 PM,29.251,87.087,,,,,,
598,04/08/17 07:00:00 PM,29.149,85.214,,,,,,
599,04/08/17 07:10:00 PM,28.735,83.334,,,,,,
600,04/08/17 07:20:00 PM,28.164,84.929,,,,,,
601,04/08/17 07:30:00 PM,27.694,85.118,,,,,,
602,04/08/17 07:40:00 PM,27.223,86.331,,,,,,
603,04/08/17 07:50:00 PM,26.589,88.895,,,,,,
604,04/08/17 08:00:00 PM,26.271,89.119,,,,,,
605,04/08/17 08:10:00 PM,25.898,88.943,,,,,,
606,04/08/17 08:20:00 PM,25.471,88.292,,,,,,
607,04/08/17 08:30:00 PM,25.041,89.114,,,,,,
608,04/08/17 08:40:00 PM,24.553,89.338,,,,,,
609,04/08/17 08:50:00 PM,24.391,89.509,,,,,,
610,04/08/17 09:00:00 PM,24.066,88.534,,,,,,
611,04/08/17 09:10:00 PM,23.682,89.748,,,,,,
612,04/08/17 09:20:00 PM,23.299,88.327,,,,,,
613,04/08/17 09:30:00 PM,22.858,87.504,,,,,,
614,04/08/17 09:40:00 PM,22.525,88.607,,,,,,
615,04/08/17 09:50:00 PM,22.192,88.169,,,,,,
616,04/08/17 10:00:00 PM,21.632,87.991,,,,,,
617,04/08/17 10:10:00 PM,21.407,87.152,,,,,,
618,04/08/17 10:20:00 PM,20.955,87.626,,,,,,
619,04/08/17 10:30:00 PM,20.728,88.009,,,,,,
620,04/08/17 10:40:00 PM,20.044,87.716,,,,,,
621,04/08/17 10:50:00 PM,19.872,89.219,,,,,,
622,04/08/17 11:00:00 PM,19.699,87.521,,,,,,
623,04/08/17 11:10:00 PM,19.353,85.884,,,,,,
624,04/08/17 11:20:00 PM,18.889,88.134,,,,,,
625,04/08/17 11:30:00 PM,18.774,87.098,,,,,,
626,04/08/17 11:40:00 PM,18.540,85.991,,,,,,
627,04/08/17 11:50:00 PM,18.306,87.153,,,,,,
628,04/09/17 12:00:00 AM,18.072,88.113,,,,,,
629,04/09/17 12:10:00 AM,17.600,84.929,,,,,,
630,04/09/17 12:20:00 AM,17.600,85.125,,,,,,
631,04/09/17 12:30:00 AM,17.184,85.361,,,,,,
632,04/09/17 12:40:00 AM,16.945,84.372,,,,,,
633,04/09/17 12:50:00 AM,16.646,84.993,,,,,,
634,04/09/17 01:00:00 AM,16.165,84.510,,,,,,
635,04/09/17 01:10:00 AM,15.922,84.893,,,,,,
636,04/09/17 01:20:00 AM,15.681,84.957,,,,,,
637,04/09/17 01:30:00 AM,15.559,84.329,,,,,,
638,04/09/17 01:40:00 AM,15.498,87.792,,,,,,
639,04/09/17 01:50:00 AM,15.377,83.887,,,,,,
640,04/09/17 02:00:00 AM,15.071,85.141,,,,,,
641,04/09/17 02:10:00 AM,14.886,84.457,,,,,,
642,04/09/17 02:20:00 AM,14.578,83.164,,,,,,
643,04/09/17 02:30:00 AM,14.207,84.412,,,,,,
644,04/09/17 02:40:00 AM,13.834,84.214,,,,,,
645,04/09/17 02:50:00 AM,13.896,84.052,,,,,,
646,04/09/17 03:00:00 AM,13.708,83.953,,,,,,
647,04/09/17 03:10:00 AM,13.708,84.124,,,,,,
648,04/09/17 03:20:00 AM,13.584,83.764,,,,,,
649,04/09/17 03:30:00 AM,13.395,82.463,,,,,,
650,04/09/17 03:40:00 AM,13.080,82.937,,,,,,
651,04/09/17 03:50:00 AM,12.765,83.139,,,,,,
652,04/09/17 04:00:00 AM,12.319,82.784,,,,,,
653,04/09/17 04:10:00 AM,12.447,83.120,,,,,,
654,04/09/17 04:20:00 AM,12.256,82.580,,,,,,
655,04/09/17 04:30:00 AM,11.808,83.838,,,,,,
656,04/09/17 04:40:00 AM,11.935,81.947,,,,,,
657,04/09/17 04:50:00 AM,11.935,85.937,,,,,,
658,04/09/17 05:00:00 AM,11.808,81.733,,,,,,
659,04/09/17 05:10:00 AM,11.421,82.418,,,,,,
660,04/09/17 05:20:00 AM,11.485,82.329,,,,,,
661,04/09/17 05:30:00 AM,11.226,82.636,,,,,,
662,04/09/17 05:40:00 AM,11.030,82.708,,,,,,
663,04/09/17 05:50:00 AM,11.161,82.750,,,,,,
664,04/09/17 06:00:00 AM,11.161,81.942,,,,,,
665,04/09/17 06:10:00 AM,11.030,81.433,,,,,,
666,04/09/17 06:20:00 AM,10.575,82.034,,,,,,
667,04/09/17 06:30:00 AM,10.704,81.929,,,,,,
668,04/09/17 06:40:00 AM,10.704,82.174,,,,,,
669,04/09/17 06:50:00 AM,10.377,83.180,,,,,,
670,04/09/17 07:00:00 AM,10.639,83.142,,,,,,
671,04/09/17 07:10:00 AM,10.965,82.845,,,,,,
672,04/09/17 07:20:00 AM,11.161,82.579,,,,,,
673,04/09/17 07:30:00 AM,11.808,87.190,,,,,,
674,04/09/17 07:40:00 AM,12.447,85.067,,,,,,
675,04/09/17 07:50:00 AM,12.954,83.262,,,,,,
676,04/09/17 08:00:00 AM,13.458,83.772,,,,,,
677,04/09/17 08:10:00 AM,14.146,85.935,,,,,,
678,04/09/17 08:20:00 AM,14.949,87.953,,,,,,
679,04/09/17 08:30:00 AM,15.922,87.178,,,,,,
680,04/09/17 08:40:00 AM,16.767,86.473,,,,,,
681,04/09/17 08:50:00 AM,17.836,86.454,,,,,,
682,04/09/17 09:00:00 AM,18.774,87.414,,,,,,
683,04/09/17 09:10:00 AM,20.158,88.049,,,,,,
684,04/09/17 09:20:00 AM,21.855,87.803,,,,,,
685,04/09/17 09:30:00 AM,23.409,85.631,,,,,,
686,04/09/17 09:40:00 AM,24.771,84.269,,,,,,
687,04/09/17 09:50:00 AM,26.164,83.651,,,,,,
688,04/09/17 10:00:00 AM,27.642,81.839,,,,,,
689,04/09/17 10:10:00 AM,28.942,81.135,,,,,,
690,04/09/17 10:20:00 AM,30.429,77.026,,,Logged,,,
691,04/09/17 10:30:00 AM,32.491,77.250,Logged,,,,,
692,04/09/17 10:40:00 AM,33.978,76.608,,,,,,
693,04/09/17 10:50:00 AM,35.152,75.091,,,,,,
694,04/09/17 11:00:00 AM,36.266,72.761,,,,,,
695,04/09/17 11:10:00 AM,36.986,68.477,,,,,,
696,04/09/17 11:20:00 AM,37.130,70.260,,,,,,
697,04/09/17 11:30:00 AM,37.798,72.526,,,,,,
698,04/09/17 11:40:00 AM,38.226,68.636,,,,,,
699,04/09/17 11:50:00 AM,38.511,61.651,,,,,,
700,04/09/17 12:00:00 PM,38.937,60.774,,,,,,
701,04/09/17 12:10:00 PM,38.889,56.722,,,,,,
702,04/09/17 12:20:00 PM,39.267,56.580,,,,,,
703,04/09/17 12:30:00 PM,39.407,58.047,,,,,,
704,04/09/17 12:40:00 PM,39.173,52.901,,,,,,
705,04/09/17 12:50:00 PM,38.889,52.167,,,,,,
706,04/09/17 01:00:00 PM,38.273,50.485,,,,,,
707,04/09/17 01:10:00 PM,38.037,53.633,,,,,,
708,04/09/17 01:20:00 PM,38.415,50.049,,,,,,
709,04/09/17 01:30:00 PM,38.606,55.149,,,,,,
710,04/09/17 01:40:00 PM,38.273,55.443,,,,,,
711,04/09/17 01:50:00 PM,37.798,56.859,,,,,,
712,04/09/17 02:00:00 PM,37.751,60.807,,,,,,
713,04/09/17 02:10:00 PM,37.846,60.329,,,,,,
714,04/09/17 02:20:00 PM,37.465,59.288,,,,,,
715,04/09/17 02:30:00 PM,37.035,56.386,,,,,,
716,04/09/17 02:40:00 PM,36.603,61.868,,,,,,
717,04/09/17 02:50:00 PM,36.505,67.872,,,,,,
718,04/09/17 03:00:00 PM,36.603,67.242,,,,,,
719,04/09/17 03:10:00 PM,36.554,69.398,,,,,,
720,04/09/17 03:20:00 PM,36.505,64.911,,,,,,
721,04/09/17 03:30:00 PM,36.795,70.525,,,,,,
722,04/09/17 03:40:00 PM,36.698,65.492,,,,,,
723,04/09/17 03:50:00 PM,36.554,63.281,,,,,,
724,04/09/17 04:00:00 PM,36.072,64.446,,,,,,
725,04/09/17 04:10:00 PM,35.976,67.149,,,,,,
726,04/09/17 04:20:00 PM,35.928,73.239,,,,,,
727,04/09/17 04:30:00 PM,36.120,74.666,,,,,,
728,04/09/17 04:40:00 PM,35.830,70.557,,,,,,
729,04/09/17 04:50:00 PM,35.492,74.135,,,,,,
730,04/09/17 05:00:00 PM,35.200,76.034,,,,,,
731,04/09/17 05:10:00 PM,34.858,76.207,,,,,,
732,04/09/17 05:20:00 PM,34.761,79.137,,,,,,
733,04/09/17 05:30:00 PM,34.615,82.150,,,,,,
734,04/09/17 05:40:00 PM,34.516,77.734,,,,,,
735,04/09/17 05:50:00 PM,34.468,79.521,,,,,,
736,04/09/17 06:00:00 PM,34.272,84.427,,,,,,
737,04/09/17 06:10:00 PM,33.978,82.637,,,,,,
738,04/09/17 06:20:00 PM,33.732,84.047,,,,,,
739,04/09/17 06:30:00 PM,33.435,87.214,,,,,,
740,04/09/17 06:40:00 PM,33.188,88.036,,,,,,
741,04/09/17 06:50:00 PM,32.891,89.446,,,,,,
742,04/09/17 07:00:00 PM,32.542,85.598,,,,,,
743,04/09/17 07:10:00 PM,32.193,88.673,,,,,,
744,04/09/17 07:20:00 PM,31.791,88.542,,,,,,
745,04/09/17 07:30:00 PM,31.491,87.373,,,,,,
746,04/09/17 07:40:00 PM,31.289,86.414,,,,,,
747,04/09/17 07:50:00 PM,31.087,85.502,,,,,,
748,04/09/17 08:00:00 PM,30.936,85.406,,,,,,
749,04/09/17 08:10:00 PM,30.682,86.180,,,,,,
750,04/09/17 08:20:00 PM,30.479,85.091,,,,,,
751,04/09/17 08:30:00 PM,30.225,85.613,,,,,,
752,04/09/17 08:40:00 PM,29.867,88.271,,,,,,
753,04/09/17 08:50:00 PM,29.559,87.829,,,,,,
754,04/09/17 09:00:00 PM,29.406,86.457,,,,,,
755,04/09/17 09:10:00 PM,29.251,88.134,,,,,,
756,04/09/17 09:20:00 PM,28.942,88.736,,,,,,
757,04/09/17 09:30:00 PM,28.839,87.678,,,,,,
758,04/09/17 09:40:00 PM,28.891,87.162,,,,,,
759,04/09/17 09:50:00 PM,28.942,86.894,,,,,,
760,04/09/17 10:00:00 PM,28.994,85.697,,,,,,
761,04/09/17 10:10:00 PM,28.942,84.403,,,,,,
762,04/09/17 10:20:00 PM,28.891,84.370,,,,,,
763,04/09/17 10:30:00 PM,28.787,84.812,,,,,,
764,04/09/17 10:40:00 PM,28.632,85.094,,,,,,
765,04/09/17 10:50:00 PM,28.425,85.066,,,,,,
766,04/09/17 11:00:00 PM,28.321,84.319,,,,,,
767,04/09/17 11:10:00 PM,28.112,84.620,,,,,,
768,04/09/17 11:20:00 PM,28.008,83.238,,,,,,
769,04/09/17 11:30:00 PM,28.008,82.602,,,,,,
770,04/09/17 11:40:00 PM,27.903,82.078,,,,,,
771,04/09/17 11:50:00 PM,27.799,83.109,,,,,,
772,04/10/17 12:00:00 AM,27.642,81.711,,,,,,
773,04/10/17 12:10:00 AM,27.433,81.505,,,,,,
774,04/10/17 12:20:00 AM,27.275,82.684,,,,,,
775,04/10/17 12:30:00 AM,27.064,82.147,,,,,,
776,04/10/17 12:40:00 AM,26.854,81.046,,,,,,
777,04/10/17 12:50:00 AM,26.695,79.896,,,,,,
778,04/10/17 01:00:00 AM,26.537,78.792,,,,,,
779,04/10/17 01:10:00 AM,26.431,76.777,,,,,,
780,04/10/17 01:20:00 AM,26.218,76.725,,,,,,
781,04/10/17 01:30:00 AM,26.377,74.433,,,,,,
782,04/10/17 01:40:00 AM,26.431,72.451,,,,,,
783,04/10/17 01:50:00 AM,26.218,72.533,,,,,,
784,04/10/17 02:00:00 AM,26.006,73.941,,,,,,
785,04/10/17 02:10:00 AM,25.686,72.126,,,,,,
786,04/10/17 02:20:00 AM,25.524,70.370,,,,,,
787,04/10/17 02:30:00 AM,25.363,73.284,,,,,,
788,04/10/17 02:40:00 AM,25.147,75.811,,,,,,
789,04/10/17 02:50:00 AM,24.879,79.562,,,,,,
790,04/10/17 03:00:00 AM,24.717,80.617,,,,,,
791,04/10/17 03:10:00 AM,24.553,82.123,,,,,,
792,04/10/17 03:20:00 AM,24.391,86.387,,,,,,
793,04/10/17 03:30:00 AM,24.337,85.435,,,,,,
794,04/10/17 03:40:00 AM,24.391,86.758,,,,,,
795,04/10/17 03:50:00 AM,24.391,80.269,,,,,,
796,04/10/17 04:00:00 AM,24.445,77.703,,,,,,
797,04/10/17 04:10:00 AM,24.499,71.138,,,,,,
798,04/10/17 04:20:00 AM,24.499,75.446,,,,,,
799,04/10/17 04:30:00 AM,24.174,81.819,,,,,,
800,04/10/17 04:40:00 AM,23.846,77.578,,,,,,
801,04/10/17 04:50:00 AM,23.628,80.120,,,,,,
802,04/10/17 05:00:00 AM,23.738,75.459,,,,,,
803,04/10/17 05:10:00 AM,23.956,76.917,,,,,,
804,04/10/17 05:20:00 AM,24.174,81.566,,,,,,
805,04/10/17 05:30:00 AM,24.228,83.945,,,,,,
806,04/10/17 05:40:00 AM,24.337,84.511,,,,,,
807,04/10/17 05:50:00 AM,24.445,82.412,,,,,,
808,04/10/17 06:00:00 AM,24.825,76.920,,,,,,
809,04/10/17 06:10:00 AM,24.933,85.741,,,,,,
810,04/10/17 06:20:00 AM,25.041,86.700,,,,,,
811,04/10/17 06:30:00 AM,25.041,85.082,,,,,,
812,04/10/17 06:40:00 AM,24.987,86.097,,,,,,
813,04/10/17 06:50:00 AM,24.879,86.554,,,,,,
814,04/10/17 07:00:00 AM,24.879,88.208,,,,,,
815,04/10/17 07:10:00 AM,24.987,88.715,,,,,,
816,04/10/17 07:20:00 AM,25.147,88.640,,,,,,
817,04/10/17 07:30:00 AM,25.686,89.060,,,,,,
818,04/10/17 07:40:00 AM,26.218,88.866,,,,,,
819,04/10/17 07:50:00 AM,26.906,84.935,,,,,,
820,04/10/17 08:00:00 AM,27.694,82.101,,,,,,
821,04/10/17 08:10:00 AM,28.684,79.008,,,,,,
822,04/10/17 08:20:00 AM,29.457,79.806,,,,,,
823,04/10/17 08:30:00 AM,29.867,80.013,,,,,,
824,04/10/17 08:40:00 AM,30.276,78.816,,,,,,
825,04/10/17 08:50:00 AM,30.987,78.067,,,,,,
826,04/10/17 09:00:00 AM,31.842,77.856,,,,,,
827,04/10/17 09:10:00 AM,32.592,77.130,,,,,,
828,04/10/17 09:20:00 AM,33.485,76.655,,,,,,
829,04/10/17 09:30:00 AM,34.075,77.363,,,,,,
830,04/10/17 09:40:00 AM,34.664,75.970,,,,,,
831,04/10/17 09:50:00 AM,35.200,74.720,,,,,,
832,04/10/17 10:00:00 AM,36.072,73.526,,,,,,
833,04/10/17 10:10:00 AM,37.130,71.467,,,,,,
834,04/10/17 10:20:00 AM,37.560,72.444,,,,,,
835,04/10/17 10:30:00 AM,38.084,71.491,,,,,,
836,04/10/17 10:40:00 AM,38.037,72.115,,,,,,
837,04/10/17 10:50:00 AM,38.700,72.381,,,,,,
838,04/10/17 11:00:00 AM,38.984,68.299,,,,,,
839,04/10/17 11:10:00 AM,40.017,67.486,,,,,,
840,04/10/17 11:20:00 AM,40.438,65.108,,,,,,
841,04/10/17 11:30:00 AM,41.277,66.830,,,,,,
842,04/10/17 11:40:00 AM,40.764,66.974,,,,,,
843,04/10/17 11:50:00 AM,41.693,65.857,,,,,,
844,04/10/17 12:00:00 PM,41.277,66.858,,,,,,
845,04/10/17 12:10:00 PM,41.230,63.254,,,,,,
846,04/10/17 12:20:00 PM,40.905,66.313,,,,,,
847,04/10/17 12:30:00 PM,40.532,64.154,,,,,,
848,04/10/17 12:40:00 PM,40.719,64.484,,,,,,
849,04/10/17 12:50:00 PM,41.322,61.831,,,,,,
850,04/10/17 01:00:00 PM,41.648,60.855,,,,,,
851,04/10/17 01:10:00 PM,41.648,62.092,,,,,,
852,04/10/17 01:20:00 PM,41.137,62.043,,,,,,
853,04/10/17 01:30:00 PM,41.322,61.630,,,,,,
854,04/10/17 01:40:00 PM,41.508,60.957,,,,,,
855,04/10/17 01:50:00 PM,41.230,60.557,,,,,,
856,04/10/17 02:00:00 PM,41.416,59.533,,,,,,
857,04/10/17 02:10:00 PM,41.601,60.158,,,,,,
858,04/10/17 02:20:00 PM,41.416,61.150,,,,,,
859,04/10/17 02:30:00 PM,41.184,65.268,,,,,,
860,04/10/17 02:40:00 PM,41.137,62.301,,,,,,
861,04/10/17 02:50:00 PM,41.043,60.943,,,,,,
862,04/10/17 03:00:00 PM,41.369,61.893,,,,,,
863,04/10/17 03:10:00 PM,41.508,61.964,,,,,,
864,04/10/17 03:20:00 PM,41.693,60.715,,,,,,
865,04/10/17 03:30:00 PM,41.648,62.235,,,,,,
866,04/10/17 03:40:00 PM,41.925,64.092,,,,,,
867,04/10/17 03:50:00 PM,41.693,58.397,,,,,,
868,04/10/17 04:00:00 PM,41.322,65.989,,,,,,
869,04/10/17 04:10:00 PM,40.998,71.951,,,,,,
870,04/10/17 04:20:00 PM,40.858,70.111,,,,,,
871,04/10/17 04:30:00 PM,41.043,62.750,,,,,,
872,04/10/17 04:40:00 PM,40.626,62.853,,,,,,
873,04/10/17 04:50:00 PM,40.111,61.516,,,,,,
874,04/10/17 05:00:00 PM,39.830,68.778,,,,,,
875,04/10/17 05:10:00 PM,39.502,64.619,,,,,,
876,04/10/17 05:20:00 PM,38.984,71.453,,,,,,
877,04/10/17 05:30:00 PM,38.606,70.861,,,,,,
878,04/10/17 05:40:00 PM,38.226,67.969,,,,,,
879,04/10/17 05:50:00 PM,37.989,72.219,,,,,,
