Serial_number:,,,,,,,,,,
2091639,,,,,,,,,,
Project ID:,,,,,,,,,,
ISEECI,,,,,,,,,,
Location:,,,,,,,,,,
4,,,,,,,,,,
LEVEL,,,,,,,,,,
UNIT: m,,,,,,,,,,
Offset: 0.000000 m,,,,,,,,,,
TEMPERATURE,,,,,,,,,,
UNIT: °C,,,GW [m],,,,,,,
Date,Time,ms,LEVEL,TEMPERATURE,Baro [Pa] (from baro data),GW+Baro [m] (from EEF-1 data),Baro (m),rho (using baro P/z),GW [kPa] (using table conversion),rho (using table conversion)
8/2/18,6:40:00 AM,0,0.6487,11.762,81112.9,8.919,8.2703,999.7689804,6.361550229,
8/2/18,6:50:00 AM,0,0.65,11.762,81111.5,8.9202,8.2702,999.7638131,6.374298827,
8/2/18,7:00:00 AM,0,0.6508,11.762,81112.5,8.9211,8.2703,999.7640501,6.382144118,
8/2/18,7:10:00 AM,0,0.6521,11.763,81107.6,8.9219,8.2698,999.7640975,6.394892716,
8/2/18,7:20:00 AM,0,0.6525,11.763,81110.1,8.9225,8.27,999.7707346,6.398815361,
8/2/18,7:30:00 AM,0,0.6543,11.764,81107.9,8.9241,8.2698,999.7677954,6.416467266,
8/2/18,7:40:00 AM,0,0.6553,11.764,81105.1,8.9248,8.2695,999.7695497,6.426273879,
8/2/18,7:50:00 AM,0,0.6571,11.765,81097.8,8.9259,8.2688,999.7641923,6.443925784,
8/2/18,8:00:00 AM,0,0.6578,11.765,81100.8,8.9269,8.2691,999.7649035,6.450790413,
8/2/18,8:10:00 AM,0,0.659,11.766,81102.7,8.9283,8.2693,999.7641449,6.462558349,
8/2/18,8:20:00 AM,0,0.6627,11.767,81072.3,8.9289,8.2662,999.7641921,6.49884282,
8/2/18,8:30:00 AM,0,0.6637,11.768,81070.8,8.9297,8.266,999.7698838,6.508649433,
8/2/18,8:40:00 AM,0,0.6641,11.768,81075.5,8.9306,8.2665,999.7673698,6.512572079,
8/2/18,8:50:00 AM,0,0.6656,11.769,81063,8.9308,8.2652,999.7704535,6.527281999,
8/2/18,9:00:00 AM,0,0.6656,11.77,81062.7,8.9308,8.2652,999.7667535,6.527281999,
8/2/18,9:10:00 AM,0,0.6655,11.771,81070.2,8.9314,8.2659,999.7745796,6.526301338,
8/2/18,9:20:00 AM,0,0.6647,11.772,81079.2,8.9316,8.2669,999.764619,6.518456047,
8/2/18,9:30:00 AM,0,0.6641,11.773,81088.2,8.9319,8.2678,999.7667529,6.512572079,
8/2/18,9:40:00 AM,0,0.6631,11.774,81100.1,8.9321,8.269,999.7683647,6.502765465,
8/2/18,9:50:00 AM,0,0.6625,11.774,81110.8,8.9326,8.2701,999.7672738,6.496881497,
8/2/18,10:00:00 AM,0,0.6616,11.776,81119.6,8.9326,8.271,999.7669417,6.488055545,
8/2/18,10:10:00 AM,0,0.6609,11.776,81124.3,8.9324,8.2715,999.7644294,6.481190915,
8/2/18,10:20:00 AM,0,0.6607,11.777,81123.4,8.9321,8.2714,999.7654248,6.479229592,
8/2/18,10:30:00 AM,0,0.66,11.777,81124.1,8.9314,8.2714,999.7740516,6.472364963,
8/2/18,10:40:00 AM,0,0.6588,11.778,81130.4,8.9309,8.2721,999.7670836,6.460597027,
8/2/18,10:50:00 AM,0,0.658,11.778,81136.4,8.9307,8.2727,999.7685052,6.452751736,
8/2/18,11:00:00 AM,0,0.6569,11.779,81142.7,8.9302,8.2733,999.773623,6.441964461,
8/2/18,11:10:00 AM,0,0.6555,11.78,81149.1,8.9295,8.274,999.7678887,6.428235202,
8/2/18,11:20:00 AM,0,0.6554,11.78,81138.9,8.9284,8.273,999.7630552,6.42725454,
8/2/18,11:30:00 AM,0,0.6553,11.78,81133.5,8.9277,8.2724,999.7690267,6.426273879,
8/2/18,11:40:00 AM,0,0.6525,11.781,81145.4,8.9261,8.2736,999.7706373,6.398815361,
8/2/18,11:50:00 AM,0,0.6525,11.781,81136.5,8.9252,8.2727,999.7697375,6.398815361,
8/2/18,12:00:00 PM,0,0.6505,11.782,81141.1,8.9237,8.2732,999.7659934,6.379202134,
8/2/18,12:10:00 PM,0,0.6496,11.782,81134.6,8.9221,8.2725,999.7704959,6.370376182,
8/2/18,12:20:00 PM,0,0.648,11.783,81139.3,8.921,8.273,999.7679838,6.3546856,
8/2/18,12:30:00 PM,0,0.6456,11.784,81146.9,8.9194,8.2738,999.7649508,6.331149727,
8/2/18,12:40:00 PM,0,0.6451,11.784,81137.4,8.9179,8.2728,999.7687422,6.326246421,
8/2/18,12:50:00 PM,0,0.6428,11.784,81141,8.916,8.2732,999.7647612,6.303691209,
8/2/18,1:00:00 PM,0,0.642,11.785,81130.3,8.9141,8.2721,999.7658513,6.295845918,
8/2/18,1:10:00 PM,0,0.6407,11.785,81128.3,8.9126,8.2719,999.7653774,6.283097321,
8/2/18,1:20:00 PM,0,0.6383,11.786,81134.5,8.9108,8.2725,999.7692636,6.259561448,
8/2/18,1:30:00 PM,0,0.6364,11.786,81136.9,8.9091,8.2727,999.7746663,6.240928882,
8/2/18,1:40:00 PM,0,0.635,11.787,81129.3,8.907,8.272,999.7656144,6.227199623,
8/2/18,1:50:00 PM,0,0.6327,11.788,81130,8.9047,8.272,999.7742406,6.204644412,
8/2/18,2:00:00 PM,0,0.6303,11.787,81131.4,8.9025,8.2722,999.7673206,6.18110854,
8/2/18,2:10:00 PM,0,0.6288,11.788,81127.7,8.9006,8.2718,999.7700698,6.166398619,
8/2/18,2:20:00 PM,0,0.627,11.788,81120.9,8.8981,8.2711,999.7708761,6.148746715,
8/2/18,2:30:00 PM,0,0.6248,11.789,81125.7,8.8964,8.2716,999.7695959,6.127172165,
8/2/18,2:40:00 PM,0,0.6229,11.789,81117.6,8.8937,8.2708,999.7664678,6.108539599,
8/2/18,2:50:00 PM,0,0.6219,11.79,81103.2,8.8912,8.2693,999.7703084,6.098732986,
8/2/18,3:00:00 PM,0,0.6194,11.79,81103.5,8.8887,8.2693,999.7740066,6.074216452,
8/2/18,3:10:00 PM,0,0.6182,11.791,81090.6,8.8862,8.268,999.7721587,6.062448515,
8/2/18,3:20:00 PM,0,0.6171,11.791,81071.6,8.8832,8.2661,999.7676545,6.05166124,
8/2/18,3:30:00 PM,0,0.6149,11.792,81064.4,8.8803,8.2654,999.7635279,6.03008669,
8/2/18,3:40:00 PM,0,0.6122,11.792,81073,8.8784,8.2662,999.7728243,6.003608834,
8/2/18,3:50:00 PM,0,0.6111,11.793,81065.2,8.8765,8.2654,999.7733943,5.992821559,
8/2/18,4:00:00 PM,0,0.6111,11.793,81037.7,8.8737,8.2626,999.7729227,5.992821559,
8/2/18,4:10:00 PM,0,0.6117,11.793,81012,8.8717,8.26,999.7704571,5.998705527,
8/2/18,4:20:00 PM,0,0.6108,11.794,80995.5,8.8691,8.2583,999.7725946,5.989879575,
8/2/18,4:30:00 PM,0,0.6106,11.794,80970.1,8.8663,8.2557,999.7738319,5.987918252,
8/2/18,4:40:00 PM,0,0.609,11.795,80967,8.8644,8.2554,999.771885,5.97222767,
8/2/18,4:50:00 PM,0,0.6071,11.795,80965.1,8.8623,8.2552,999.7726451,5.953595105,
8/2/18,5:00:00 PM,0,0.6057,11.796,80962.6,8.8607,8.255,999.7659961,5.939865846,
8/2/18,5:10:00 PM,0,0.6048,11.796,80951.1,8.8586,8.2538,999.7693213,5.931039893,
8/2/18,5:20:00 PM,0,0.6038,11.796,80948.6,8.8573,8.2535,999.7747843,5.92123328,
8/2/18,5:30:00 PM,0,0.6021,11.797,80948.2,8.8556,8.2535,999.769844,5.904562037,
8/2/18,5:40:00 PM,0,0.6008,11.797,80948.2,8.8543,8.2535,999.769844,5.891813439,
8/2/18,5:50:00 PM,0,0.5998,11.797,80948.6,8.8533,8.2535,999.7747843,5.882006825,
8/2/18,6:00:00 PM,0,0.5985,11.798,80950.5,8.8522,8.2537,999.7740241,5.869258228,
8/2/18,6:10:00 PM,0,0.5977,11.798,80959.7,8.8524,8.2547,999.7665186,5.861412937,
8/2/18,6:20:00 PM,0,0.5979,11.799,80955.6,8.8521,8.2542,999.7764459,5.86337426,
8/2/18,6:30:00 PM,0,0.5992,11.799,80937.4,8.8516,8.2524,999.7697022,5.876122857,
8/2/18,6:40:00 PM,0,0.5985,11.799,80935.2,8.8507,8.2522,999.7667567,5.869258228,
8/2/18,6:50:00 PM,0,0.5979,11.799,80932.6,8.8498,8.2519,999.7709853,5.86337426,
8/2/18,7:00:00 PM,0,0.5977,11.8,80933.6,8.8497,8.252,999.7712228,5.861412937,
8/2/18,7:10:00 PM,0,0.5985,11.8,80930.3,8.8502,8.2517,999.7668043,5.869258228,
8/2/18,7:20:00 PM,0,0.5984,11.8,80938.7,8.8509,8.2525,999.7736453,5.868277566,
8/2/18,7:30:00 PM,0,0.5984,11.8,80938.9,8.8509,8.2525,999.7761158,5.868277566,
8/2/18,7:40:00 PM,0,0.5977,11.8,80946.3,8.851,8.2533,999.7706042,5.861412937,
8/2/18,7:50:00 PM,0,0.5988,11.8,80950.4,8.8525,8.2537,999.772789,5.872200212,
8/2/18,8:00:00 PM,0,0.5995,11.8,80963.5,8.8546,8.2551,999.7649987,5.879064841,
8/2/18,8:10:00 PM,0,0.6,11.799,80975.5,8.8563,8.2563,999.7678479,5.883968148,
8/2/18,8:20:00 PM,0,0.6015,11.799,80980.9,8.8583,8.2568,999.7739731,5.898678068,
8/2/18,8:30:00 PM,0,0.603,11.799,80979.7,8.8597,8.2567,999.7712666,5.913387989,
8/2/18,8:40:00 PM,0,0.6032,11.799,80984.1,8.8604,8.2572,999.7650461,5.915349312,
8/2/18,8:50:00 PM,0,0.604,11.799,80989.6,8.8617,8.2577,999.7724053,5.923194602,
8/2/18,9:00:00 PM,0,0.6044,11.799,81000.4,8.8632,8.2588,999.7725467,5.927117248,
8/2/18,9:10:00 PM,0,0.6056,11.799,81007.9,8.8652,8.2596,999.7682738,5.938885184,
8/2/18,9:20:00 PM,0,0.6066,11.799,81014,8.8668,8.2602,999.7709316,5.948691798,
8/2/18,9:30:00 PM,0,0.6067,11.799,81028.1,8.8683,8.2616,999.7754863,5.949672459,
8/2/18,9:40:00 PM,0,0.6079,11.8,81039.4,8.8707,8.2628,999.769696,5.961440395,
8/2/18,9:50:00 PM,0,0.6089,11.8,81048.5,8.8726,8.2637,999.773064,5.971247009,
8/2/18,10:00:00 PM,0,0.6094,11.8,81061.5,8.8745,8.2651,999.7640497,5.976150316,
8/2/18,10:10:00 PM,0,0.6111,11.8,81067.3,8.8767,8.2656,999.7751017,5.992821559,
8/2/18,10:20:00 PM,0,0.6121,11.8,81069.2,8.8779,8.2658,999.7743425,6.002628172,
8/2/18,10:30:00 PM,0,0.6138,11.801,81067.3,8.8794,8.2656,999.7751017,6.019299416,
8/2/18,10:40:00 PM,0,0.6152,11.801,81066.2,8.8807,8.2655,999.7736314,6.033028675,
8/2/18,10:50:00 PM,0,0.6161,11.802,81065.7,8.8816,8.2655,999.767465,6.041854627,
8/2/18,11:00:00 PM,0,0.6175,11.802,81070.1,8.8834,8.2659,999.7733463,6.055583886,
8/2/18,11:10:00 PM,0,0.6186,11.802,81069.8,8.8845,8.2659,999.7696467,6.066371161,
8/2/18,11:20:00 PM,0,0.6197,11.802,81071.6,8.8858,8.2661,999.7676545,6.077158436,
8/2/18,11:30:00 PM,0,0.6205,11.802,81077.5,8.8872,8.2667,999.767844,6.085003727,
8/2/18,11:40:00 PM,0,0.6221,11.803,81078.3,8.8889,8.2668,999.7656149,6.100694308,
8/2/18,11:50:00 PM,0,0.623,11.803,81083.2,8.8903,8.2673,999.7655674,6.10952026,
8/3/18,12:00:00 AM,0,0.6242,11.803,81085.6,8.8917,8.2675,999.7709736,6.121288197,
8/3/18,12:10:00 AM,0,0.6246,11.804,81094.2,8.893,8.2684,999.7681753,6.125210842,
8/3/18,12:20:00 AM,0,0.6264,11.805,81091.8,8.8945,8.2681,999.7748615,6.142862747,
8/3/18,12:30:00 AM,0,0.6274,11.805,81089.3,8.8953,8.2679,999.7682229,6.15266936,
8/3/18,12:40:00 AM,0,0.6286,11.805,81088.5,8.8964,8.2678,999.7704517,6.164437297,
8/3/18,12:50:00 AM,0,0.6297,11.806,81086.8,8.8973,8.2676,999.7736765,6.175224571,
8/3/18,1:00:00 AM,0,0.631,11.806,81082,8.8981,8.2671,999.7749575,6.187973169,
8/3/18,1:10:00 AM,0,0.6316,11.806,81082.1,8.8988,8.2672,999.7640973,6.193857137,
8/3/18,1:20:00 AM,0,0.6334,11.807,81076.8,8.9,8.2666,999.7713062,6.211509042,
8/3/18,1:30:00 AM,0,0.6342,11.807,81074.6,8.9006,8.2664,999.7683658,6.219354333,
8/3/18,1:40:00 AM,0,0.6355,11.808,81072.2,8.9016,8.2661,999.7750536,6.23210293,
8/3/18,1:50:00 AM,0,0.6367,11.808,81064.5,8.9021,8.2654,999.7647612,6.243870867,
8/3/18,2:00:00 AM,0,0.6375,11.808,81069.7,8.9034,8.2659,999.7684135,6.251716157,
8/3/18,2:10:00 AM,0,0.6381,11.809,81074.7,8.9045,8.2664,999.769599,6.257600126,
8/3/18,2:20:00 AM,0,0.6391,11.809,81073.7,8.9054,8.2663,999.7693619,6.267406739,
8/3/18,2:30:00 AM,0,0.6404,11.809,81072.1,8.9065,8.2661,999.7738204,6.280155337,
8/3/18,2:40:00 AM,0,0.6414,11.81,81068.6,8.9072,8.2658,999.7669431,6.28996195,
8/3/18,2:50:00 AM,0,0.6434,11.81,81056.1,8.9079,8.2645,999.770027,6.309575177,
8/3/18,3:00:00 AM,0,0.644,11.81,81048.1,8.9077,8.2637,999.7681298,6.315459146,
8/3/18,3:10:00 AM,0,0.6451,11.811,81046.4,8.9086,8.2635,999.7713561,6.326246421,
8/3/18,3:20:00 AM,0,0.646,11.811,81044.7,8.9093,8.2633,999.7745827,6.335072373,
8/3/18,3:30:00 AM,0,0.6473,11.812,81041.7,8.9103,8.263,999.7738713,6.34782097,
8/3/18,3:40:00 AM,0,0.6489,11.812,81031.3,8.9109,8.262,999.7665645,6.363511552,
8/3/18,3:50:00 AM,0,0.6499,11.812,81024.8,8.9112,8.2613,999.7710731,6.373318166,
8/3/18,4:00:00 AM,0,0.6509,11.813,81017.4,8.9115,8.2606,999.7644765,6.383124779,
8/3/18,4:10:00 AM,0,0.6514,11.813,81026.6,8.9129,8.2615,999.7690798,6.388028086,
8/3/18,4:20:00 AM,0,0.6529,11.813,81021.9,8.9139,8.261,999.7715954,6.402738007,
8/3/18,4:30:00 AM,0,0.6546,11.814,81010.4,8.9144,8.2598,999.7749191,6.41940925,
8/3/18,4:40:00 AM,0,0.6551,11.814,81002.8,8.9142,8.2591,999.7658531,6.424312556,
8/3/18,4:50:00 AM,0,0.6558,11.815,81002.1,8.9148,8.259,999.7693185,6.431177186,
8/3/18,5:00:00 AM,0,0.6571,11.815,80996.7,8.9155,8.2584,999.7753006,6.443925784,
8/3/18,5:10:00 AM,0,0.6579,11.815,80998,8.9165,8.2586,999.7671349,6.451771074,
8/3/18,5:20:00 AM,0,0.6587,11.816,80998.6,8.9173,8.2586,999.7745408,6.459616365,
8/3/18,5:30:00 AM,0,0.66,11.816,80996.6,8.9184,8.2584,999.7740663,6.472364963,
8/3/18,5:40:00 AM,0,0.6608,11.816,81000.9,8.9197,8.2589,999.7666126,6.480210254,
8/3/18,5:50:00 AM,0,0.6618,11.817,81009.6,8.9216,8.2598,999.765046,6.490016867,
8/3/18,6:00:00 AM,0,0.6626,11.817,81013.5,8.9228,8.2602,999.7647612,6.497862158,
8/3/18,6:10:00 AM,0,0.6637,11.818,81022.2,8.9247,8.261,999.7752973,6.508649433,
8/3/18,6:20:00 AM,0,0.6648,11.819,81023.2,8.9259,8.2611,999.7755345,6.519436708,
8/3/18,6:30:00 AM,0,0.6656,11.819,81022,8.9266,8.261,999.7728294,6.527281999,
8/3/18,6:40:00 AM,0,0.6661,11.819,81028.3,8.9278,8.2617,999.7658527,6.532185306,
8/3/18,6:50:00 AM,0,0.6668,11.819,81037.7,8.9294,8.2626,999.7729227,6.539049935,
8/3/18,7:00:00 AM,0,0.6675,11.82,81053.6,8.9317,8.2642,999.775483,6.545914565,
8/3/18,7:10:00 AM,0,0.6686,11.82,81049.9,8.9325,8.2639,999.7661371,6.55670184,
8/3/18,7:20:00 AM,0,0.6703,11.821,81053.5,8.9345,8.2642,999.7742495,6.573373083,
8/3/18,7:30:00 AM,0,0.6712,11.821,81056.3,8.9357,8.2645,999.7724939,6.582199035,
8/3/18,7:40:00 AM,0,0.6731,11.822,81059.2,8.9379,8.2648,999.7719718,6.600831601,
8/3/18,7:50:00 AM,0,0.6746,11.822,81057.2,8.9392,8.2646,999.7714976,6.615541521,
8/3/18,8:00:00 AM,0,0.6757,11.823,81058.2,8.9404,8.2647,999.7717347,6.626328796,
8/3/18,8:10:00 AM,0,0.6766,11.824,81059.2,8.9414,8.2648,999.7719718,6.635154748,
8/3/18,8:20:00 AM,0,0.6803,11.824,81039.4,8.9431,8.2628,999.769696,6.671439219,
8/3/18,8:30:00 AM,0,0.6823,11.826,81033.8,8.9445,8.2622,999.7732078,6.691052446,
8/3/18,8:40:00 AM,0,0.682,11.827,81047.1,8.9456,8.2636,999.7678926,6.688110462,
8/3/18,8:50:00 AM,0,0.6837,11.828,81045.1,8.9471,8.2634,999.7674182,6.704781705,
8/3/18,9:00:00 AM,0,0.6838,11.828,81049.8,8.9477,8.2639,999.7649036,6.705762366,
8/3/18,9:10:00 AM,0,0.6843,11.83,81058.2,8.949,8.2647,999.7717347,6.710665673,
8/3/18,9:20:00 AM,0,0.684,11.831,81061,8.949,8.265,999.7699793,6.707723689,
8/3/18,9:30:00 AM,0,0.684,11.831,81073.3,8.9503,8.2663,999.7644292,6.707723689,
8/3/18,9:40:00 AM,0,0.6837,11.832,81082.8,8.9509,8.2672,999.7727285,6.704781705,
8/3/18,9:50:00 AM,0,0.6834,11.833,81099.1,8.9523,8.2689,999.7681277,6.701839721,
8/3/18,10:00:00 AM,0,0.683,11.834,81109.5,8.9529,8.2699,999.7754282,6.697917075,
8/3/18,10:10:00 AM,0,0.6828,11.835,81118.9,8.9537,8.2709,999.7704022,6.695955753,
8/3/18,10:20:00 AM,0,0.6846,11.835,81108.7,8.9545,8.2699,999.7655672,6.713607657,
8/3/18,10:30:00 AM,0,0.684,11.835,81115.2,8.9545,8.2705,999.773152,6.707723689,
8/3/18,10:40:00 AM,0,0.6839,11.836,81123.2,8.9552,8.2713,999.7750472,6.706743027,
8/3/18,10:50:00 AM,0,0.6832,11.837,81129.3,8.9552,8.272,999.7656144,6.699878398,
8/3/18,11:00:00 AM,0,0.6831,11.837,81128.2,8.9549,8.2718,999.7762315,6.698897737,
8/3/18,11:10:00 AM,0,0.6833,11.838,81128.1,8.9551,8.2718,999.7749991,6.700859059,
8/3/18,11:20:00 AM,0,0.6824,11.838,81130.1,8.9544,8.272,999.7754729,6.692033107,
8/3/18,11:30:00 AM,0,0.683,11.839,81117.9,8.9538,8.2708,999.7701652,6.697917075,
8/3/18,11:40:00 AM,0,0.6811,11.839,81125.3,8.9527,8.2716,999.7646664,6.679284509,
8/3/18,11:50:00 AM,0,0.6802,11.84,81125.7,8.9518,8.2716,999.7695959,6.670458557,
8/3/18,12:00:00 PM,0,0.6798,11.84,81118,8.9506,8.2708,999.7713977,6.666535912,
8/3/18,12:10:00 PM,0,0.6793,11.841,81114.3,8.9497,8.2704,999.7741476,6.661632605,
8/3/18,12:20:00 PM,0,0.6782,11.841,81110.5,8.9482,8.27,999.7756651,6.65084533,
8/3/18,12:30:00 PM,0,0.6778,11.842,81105.8,8.9474,8.2696,999.7660887,6.646922685,
8/3/18,12:40:00 PM,0,0.6767,11.843,81104.8,8.9462,8.2695,999.7658517,6.63613541,
8/3/18,12:50:00 PM,0,0.675,11.843,81109.6,8.945,8.27,999.7645716,6.619464167,
8/3/18,1:00:00 PM,0,0.6745,11.843,81104.6,8.9439,8.2694,999.7754762,6.61456086,
8/3/18,1:10:00 PM,0,0.6719,11.844,81110.2,8.9419,8.27,999.7719673,6.589063665,
8/3/18,1:20:00 PM,0,0.6707,11.845,81109.4,8.9406,8.2699,999.7741955,6.577295728,
8/3/18,1:30:00 PM,0,0.669,11.845,81108.7,8.9389,8.2699,999.7655672,6.560624485,
8/3/18,1:40:00 PM,0,0.6675,11.846,81112.9,8.9378,8.2703,999.7689804,6.545914565,
8/3/18,1:50:00 PM,0,0.6649,11.847,81128.3,8.9368,8.2719,999.7653774,6.520417369,
8/3/18,2:00:00 PM,0,0.6641,11.847,81125.1,8.9356,8.2715,999.7742885,6.512572079,
8/3/18,2:10:00 PM,0,0.6635,11.847,81115.7,8.9341,8.2706,999.7672263,6.50668811,
8/3/18,2:20:00 PM,0,0.662,11.848,81119.3,8.9329,8.2709,999.7753321,6.49197819,
8/3/18,2:30:00 PM,0,0.6608,11.849,81113.2,8.9311,8.2703,999.7726781,6.480210254,
8/3/18,2:40:00 PM,0,0.6593,11.849,81115.5,8.9299,8.2706,999.7647612,6.465500333,
8/3/18,2:50:00 PM,0,0.6588,11.849,81115.9,8.9294,8.2706,999.7696913,6.460597027,
8/3/18,3:00:00 PM,0,0.6589,11.85,81102.5,8.9281,8.2692,999.7737696,6.461577688,
8/3/18,3:10:00 PM,0,0.6583,11.849,81091.4,8.9264,8.2681,999.7699299,6.45569372,
8/3/18,3:20:00 PM,0,0.6573,11.851,81086.8,8.9249,8.2676,999.7736765,6.445887106,
8/3/18,3:30:00 PM,0,0.6563,11.851,81083.7,8.9236,8.2673,999.7717325,6.436080493,
8/3/18,3:40:00 PM,0,0.6547,11.851,81090.9,8.9227,8.268,999.7758574,6.420389911,
8/3/18,3:50:00 PM,0,0.6528,11.852,81094,8.9212,8.2684,999.7657096,6.401757345,
8/3/18,4:00:00 PM,0,0.6538,11.852,81069.9,8.9197,8.2659,999.7708799,6.411563959,
8/3/18,4:10:00 PM,0,0.6536,11.853,81064.7,8.919,8.2654,999.7672278,6.409602636,
8/3/18,4:20:00 PM,0,0.6526,11.853,81058.1,8.9173,8.2647,999.7705013,6.399796022,
8/3/18,4:30:00 PM,0,0.6533,11.854,81043.2,8.9165,8.2632,999.7681774,6.406660652,
8/3/18,4:40:00 PM,0,0.6523,11.854,81041.8,8.9153,8.263,999.7751049,6.396854038,
8/3/18,4:50:00 PM,0,0.6507,11.855,81042.2,8.9138,8.2631,999.7679402,6.381163457,
8/3/18,5:00:00 PM,0,0.6505,11.855,81036.3,8.913,8.2625,999.7677507,6.379202134,
8/3/18,5:10:00 PM,0,0.65,11.856,81031.8,8.912,8.262,999.7727335,6.374298827,
8/3/18,5:20:00 PM,0,0.6499,11.856,81026.6,8.9114,8.2615,999.7690798,6.373318166,
8/3/18,5:30:00 PM,0,0.6489,11.856,81026.3,8.9103,8.2614,999.7774798,6.363511552,
8/3/18,5:40:00 PM,0,0.6475,11.856,81031.3,8.9095,8.262,999.7665645,6.349782293,
8/3/18,5:50:00 PM,0,0.6478,11.857,81028.9,8.9095,8.2617,999.7732558,6.352724277,
8/3/18,6:00:00 PM,0,0.6484,11.857,81027.4,8.91,8.2616,999.7668493,6.358608245,
8/3/18,6:10:00 PM,0,0.6481,11.857,81021.6,8.9091,8.261,999.7678936,6.355666261,
8/3/18,6:20:00 PM,0,0.6476,11.857,81022.9,8.9087,8.2611,999.7718326,6.350762955,
8/3/18,6:30:00 PM,0,0.6476,11.857,81026.4,8.9091,8.2615,999.766612,6.350762955,
8/3/18,6:40:00 PM,0,0.6479,11.857,81039.3,8.9107,8.2628,999.7684623,6.353704939,
8/3/18,6:50:00 PM,0,0.6475,11.857,81053.9,8.9118,8.2643,999.7670858,6.349782293,
8/3/18,7:00:00 PM,0,0.648,11.857,81059,8.9128,8.2648,999.769505,6.3546856,
8/3/18,7:10:00 PM,0,0.6491,11.858,81063.6,8.9144,8.2653,999.7657574,6.365472875,
8/3/18,7:20:00 PM,0,0.6505,11.857,81065.1,8.9159,8.2654,999.772161,6.379202134,
8/3/18,7:30:00 PM,0,0.6521,11.857,81059.2,8.9169,8.2648,999.7719718,6.394892716,
8/3/18,7:40:00 PM,0,0.6532,11.857,81062.1,8.9183,8.2651,999.7714497,6.405679991,
8/3/18,7:50:00 PM,0,0.6535,11.857,81069.9,8.9194,8.2659,999.7708799,6.408621975,
8/3/18,8:00:00 PM,0,0.6549,11.857,81069.4,8.9207,8.2658,999.776809,6.422351234,
8/3/18,8:10:00 PM,0,0.6565,11.858,81068.7,8.9223,8.2658,999.7681763,6.438041815,
8/3/18,8:20:00 PM,0,0.6577,11.858,81068,8.9234,8.2657,999.771639,6.449809752,
8/3/18,8:30:00 PM,0,0.6593,11.858,81062.4,8.9244,8.2651,999.7751498,6.465500333,
8/3/18,8:40:00 PM,0,0.6601,11.859,81068.6,8.9259,8.2658,999.7669431,6.473345624,
8/3/18,8:50:00 PM,0,0.6615,11.859,81069.2,8.9273,8.2658,999.7743425,6.487074883,
8/3/18,9:00:00 PM,0,0.6624,11.859,81076.1,8.9289,8.2665,999.7747686,6.495900836,
8/3/18,9:10:00 PM,0,0.6636,11.859,81081.9,8.9307,8.2671,999.7737245,6.507668772,
8/3/18,9:20:00 PM,0,0.6644,11.86,81087,8.932,8.2676,999.7761425,6.515514063,
8/3/18,9:30:00 PM,0,0.6648,11.86,81098,8.9336,8.2688,999.7666578,6.519436708,
8/3/18,9:40:00 PM,0,0.6666,11.861,81099.7,8.9355,8.2689,999.7755243,6.537088613,
8/3/18,9:50:00 PM,0,0.6676,11.861,81108.9,8.9375,8.2699,999.7680324,6.546895226,
8/3/18,10:00:00 PM,0,0.67,11.861,81112.5,8.9402,8.2702,999.7761389,6.570431099,
8/3/18,10:10:00 PM,0,0.671,11.862,81119.7,8.942,8.271,999.7681742,6.580237712,
8/3/18,10:20:00 PM,0,0.6721,11.862,81124.1,8.9435,8.2714,999.7740516,6.591024987,
8/3/18,10:30:00 PM,0,0.6735,11.862,81124.5,8.945,8.2715,999.7668942,6.604754246,
8/3/18,10:40:00 PM,0,0.6753,11.863,81118.1,8.9461,8.2708,999.7726302,6.622406151,
8/3/18,10:50:00 PM,0,0.6763,11.863,81117.1,8.947,8.2707,999.7723933,6.632212764,
8/3/18,11:00:00 PM,0,0.6775,11.864,81117.6,8.9483,8.2708,999.7664678,6.643980701,
8/3/18,11:10:00 PM,0,0.6793,11.864,81109.8,8.9493,8.27,999.7670368,6.661632605,
8/3/18,11:20:00 PM,0,0.6798,11.865,81112.3,8.95,8.2702,999.7736737,6.666535912,
8/3/18,11:30:00 PM,0,0.6815,11.865,81105,8.951,8.2695,999.7683171,6.683207155,
8/3/18,11:40:00 PM,0,0.6821,11.866,81108,8.9519,8.2698,999.7690281,6.689091123,
8/3/18,11:50:00 PM,0,0.6837,11.866,81103.1,8.953,8.2693,999.7690757,6.704781705,
8/4/18,12:00:00 AM,0,0.6842,11.866,81103.6,8.9535,8.2693,999.7752393,6.709685012,
8/4/18,12:10:00 AM,0,0.6856,11.867,81096.9,8.9542,8.2686,999.7772791,6.723414271,
8/4/18,12:20:00 AM,0,0.6871,11.867,81091.8,8.9552,8.2681,999.7748615,6.738124191,
8/4/18,12:30:00 AM,0,0.6876,11.868,81095.9,8.9561,8.2685,999.7770421,6.743027498,
8/4/18,12:40:00 AM,0,0.6885,11.868,81093,8.9568,8.2683,999.7654725,6.75185345,
8/4/18,12:50:00 AM,0,0.6901,11.868,81086.5,8.9577,8.2676,999.7699776,6.767544032,
8/4/18,1:00:00 AM,0,0.6907,11.869,81080.1,8.9576,8.2669,999.7757166,6.773428,
8/4/18,1:10:00 AM,0,0.6924,11.869,81069.2,8.9582,8.2658,999.7743425,6.790099243,
